sample	stromal	immune	estimate
TCGA-AO-A03O-01	1858.85463669859	2951.30620191895	4810.16083861754
TCGA-BH-A18S-01	1310.66961626059	1456.45142929413	2767.12104555472
TCGA-A2-A3KD-01	2517.20940544243	1899.25095147979	4416.46035692222
TCGA-E2-A153-11	3275.15748316654	2517.90321581946	5793.060698986
TCGA-E2-A56Z-01	1412.26379138302	1141.07181755574	2553.33560893876
TCGA-BH-A0GY-01	2903.30800885777	2662.27220401457	5565.58021287234
TCGA-AC-A2FF-01	5028.54743606123	3844.13471154726	8872.6821476085
TCGA-BH-A0H3-01	4041.87097965154	2641.08983615461	6682.96081580616
TCGA-A2-A25F-01	5795.59023204461	7201.65675016463	12997.2469822092
TCGA-A7-A26F-01	3988.36286985424	3631.18338909892	7619.54625895316
TCGA-A7-A26H-01	3852.66331713831	2859.9496029422	6712.61292008051
TCGA-B6-A0WT-01	3105.0485215412	1329.00114258815	4434.04966412935
TCGA-BH-A1FE-11	2773.24432553403	2160.33131898791	4933.57564452195
TCGA-BH-A28Q-01	2833.27875876198	1790.85363920525	4624.13239796722
TCGA-B6-A1KF-01	1553.6911710906	-140.000712260861	1413.69045882974
TCGA-S3-A6ZF-01	2549.06442133449	2758.35121932949	5307.41564066398
TCGA-BH-A0BC-11	3922.97031045052	2635.0911803426	6558.06149079313
TCGA-WT-AB41-01	2347.61860054018	5301.08362117691	7648.70222171709
TCGA-AC-A62V-01	2296.29535847438	1689.78823153119	3986.08359000557
TCGA-UU-A93S-01	501.35677294001	1972.2696571558	2473.62643009581
TCGA-E2-A1LK-01	73.9923145332659	1534.72856332559	1608.72087785886
TCGA-S3-AA17-01	3120.35139268649	5439.56335041849	8559.91474310498
TCGA-BH-A209-01	3100.73166865567	5455.88465337329	8556.61632202896
TCGA-GI-A2C8-01	4701.13723595246	3572.38442452649	8273.52166047895
TCGA-OL-A5D6-01	3740.52530880876	2458.22184666533	6198.74715547409
TCGA-BH-A0EA-01	3626.82238501831	2180.55750188502	5807.37988690332
TCGA-E9-A1R4-01	3139.97691879854	4210.53809543263	7350.51501423117
TCGA-A8-A092-01	2404.21318987312	1777.37553252378	4181.5887223969
TCGA-BH-A18F-01	3793.46248956034	2822.46820560248	6615.93069516282
TCGA-BH-A1FR-11	4773.00317964972	3758.72158287197	8531.72476252168
TCGA-AC-A3OD-01	3365.72191171256	4557.92731806854	7923.6492297811
TCGA-C8-A12V-01	3559.20830163174	6537.10496567854	10096.3132673103
TCGA-A8-A06O-01	2920.50652070959	2216.54815909662	5137.05467980621
TCGA-E9-A1RD-01	2899.04004741472	1727.55964277309	4626.5996901878
TCGA-A8-A06N-01	-879.733336224785	377.996282642161	-501.737053582623
TCGA-A7-A13D-01	1993.64114912319	906.044299495444	2899.68544861863
TCGA-D8-A1XQ-01	3114.38334377472	4009.48355586837	7123.86689964308
TCGA-AR-A0TW-01	2374.19176316408	3493.7499733099	5867.94173647398
TCGA-JL-A3YX-01	1843.64244150621	819.990600101567	2663.63304160777
TCGA-BH-A0H7-01	3314.76003754891	1795.74501821193	5110.50505576084
TCGA-OK-A5Q2-01	3325.12427935288	3781.45840800089	7106.58268735376
TCGA-D8-A141-01	4910.44715037132	5117.19504666495	10027.6421970363
TCGA-A7-A56D-01	3265.94799269503	3052.72005826274	6318.66805095777
TCGA-C8-A26V-01	2217.05761357126	2081.91636594978	4298.97397952104
TCGA-A2-A0YE-01	2018.13068941461	1055.18992768554	3073.32061710015
TCGA-A2-A0CW-01	1197.07037647108	2281.88128088509	3478.95165735617
TCGA-E2-A1LB-11	1791.17714670453	539.330040521435	2330.50718722597
TCGA-AR-A24K-01	1655.72655363686	356.782381008115	2012.50893464497
TCGA-A1-A0SQ-01	2003.59522482753	1750.44933169606	3754.04455652359
TCGA-C8-A27B-01	1862.97089122436	4175.12586219923	6038.09675342359
TCGA-D8-A143-01	1487.08342832747	2392.28480150652	3879.36822983398
TCGA-E9-A248-01	2874.57891904441	4887.13618997038	7761.71510901479
TCGA-A2-A04N-01	3453.56103977537	1686.71961410061	5140.28065387598
TCGA-BH-A1EW-11	3168.94699037685	1801.45996671722	4970.40695709407
TCGA-BH-A208-11	2774.29642737944	1444.63435117996	4218.9307785594
TCGA-A2-A3KC-01	3978.1187846868	2700.08577985227	6678.20456453907
TCGA-A2-A0EM-01	3273.09975615934	1686.95104878629	4960.05080494563
TCGA-GM-A2DI-01	4598.37812156377	5957.60569823915	10555.9838198029
TCGA-AO-A12B-01	1157.86567834297	1250.32179909835	2408.18747744132
TCGA-E9-A1RH-11	4836.33131968226	2532.10565360896	7368.43697329122
TCGA-BH-A0DT-01	3379.47876484974	2761.38127953052	6140.86004438026
TCGA-BH-A0BW-11	3950.78043102627	5825.81567590888	9776.59610693515
TCGA-A7-A4SC-01	3395.7527795651	2519.51692559345	5915.26970515855
TCGA-D8-A140-01	2766.9367896403	2642.59652734166	5409.53331698196
TCGA-A8-A07O-01	1628.84776553569	2770.88616450793	4399.73393004363
TCGA-BH-A208-01	5617.97161841939	2715.10272265689	8333.07434107629
TCGA-B6-A0IA-01	237.970659023701	783.463291067357	1021.43395009106
TCGA-AR-A0TZ-01	2205.362631443	1203.37062822793	3408.73325967093
TCGA-BH-A0BS-11	1937.58439263637	1952.80627206264	3890.39066469901
TCGA-E2-A10A-01	2398.4959197546	1904.89701438376	4303.39293413835
TCGA-A7-A6VW-01	1854.4895295027	2758.04335154759	4612.53288105028
TCGA-C8-A26Y-01	848.631133643601	2229.6909148267	3078.3220484703
TCGA-AO-A0J5-01	4283.949466626	1995.46598998881	6279.4154566148
TCGA-BH-A1FN-11	4780.24556173791	4276.98070427121	9057.22626600912
TCGA-B6-A2IU-01	1495.54998139857	772.426022299033	2267.9760036976
TCGA-C8-A26Z-01	2236.95316210634	726.05056783178	2963.00372993812
TCGA-D8-A27N-01	4177.56156555361	3426.02088902853	7603.58245458214
TCGA-D8-A27K-01	3137.98890544975	2838.19072532245	5976.17963077221
TCGA-E2-A14X-01	2396.44306221403	3558.8222892638	5955.26535147784
TCGA-A2-A1G1-01	3817.12576865789	3869.63107829564	7686.75684695353
TCGA-A7-A26I-01	3637.84667179789	2117.32110194398	5755.16777374187
TCGA-BH-A0HK-11	3890.81352592814	2605.72504292384	6496.53856885198
TCGA-BH-A6R9-01	5542.61846283853	4742.30728716516	10284.9257500037
TCGA-A7-A0DA-01	2709.5234620226	1348.44346127106	4057.96692329365
TCGA-A8-A09E-01	1643.55133670204	1045.09656263524	2688.64789933729
TCGA-AN-A0G0-01	1891.92888485303	1696.89266705035	3588.82155190337
TCGA-E2-A15E-01	2498.95902260094	685.605654707246	3184.56467730819
TCGA-LL-A73Z-01	3768.28925212371	3605.33886760774	7373.62811973145
TCGA-E2-A9RU-01	2301.55925825398	2050.47721949755	4352.03647775153
TCGA-LD-A9QF-01	4633.95781145504	6144.59510961312	10778.5529210682
TCGA-OL-A66P-01	3971.75458739859	6292.65659690018	10264.4111842988
TCGA-E2-A1LG-01	71.3435827186239	1668.15630213775	1739.49988485637
TCGA-A8-A081-01	1513.86493419883	3397.81110553839	4911.67603973723
TCGA-A8-A0A6-01	3450.5356904213	4457.55012341158	7908.08581383288
TCGA-BH-A0HB-01	2919.70772932726	3477.53529510591	6397.24302443317
TCGA-A8-A08B-01	1096.00450170194	2364.99874898269	3461.00325068463
TCGA-E2-A15L-01	2836.04975667765	1236.00065606499	4072.05041274265
TCGA-B6-A1KC-01	1485.72192429478	832.311015052051	2318.03293934683
TCGA-E2-A15S-01	448.117835594497	-130.207719301829	317.910116292668
TCGA-A2-A0YD-01	4669.64384890659	3537.5607742287	8207.20462313529
TCGA-E2-A1B1-01	4807.59670321491	4130.33784594785	8937.93454916276
TCGA-C8-A27A-01	1259.80176246157	629.473289490623	1889.2750519522
TCGA-A8-A082-01	2481.32393582306	2021.06336528655	4502.38730110962
TCGA-D8-A1JI-01	1316.40891831767	1380.66031731553	2697.0692356332
TCGA-A2-A0T7-01	3391.68784396629	2237.61474594573	5629.30258991203
TCGA-E9-A1N3-01	1113.26316302246	364.021064524497	1477.28422754696
TCGA-OL-A6VQ-01	3656.86843771387	2576.14472041707	6233.01315813095
TCGA-BH-A0AZ-11	3506.03724873485	1579.58958893805	5085.6268376729
TCGA-AN-A0FK-01	2089.64525740253	1399.08731398377	3488.73257138631
TCGA-LL-A442-01	1316.00768011211	2462.77882579977	3778.78650591188
TCGA-BH-A0DO-11	2688.93361316749	1850.26271916613	4539.19633233362
TCGA-D8-A1JC-01	3213.23692761759	2632.7871853896	5846.02411300718
TCGA-EW-A6SD-01	2790.47577715206	3555.95611547284	6346.43189262491
TCGA-A1-A0SP-01	2111.65871849586	3122.55740918362	5234.21612767948
TCGA-E2-A15P-01	2664.73304282964	1242.79726709687	3907.5303099265
TCGA-AC-A6IV-01	5152.21941649557	4595.58263115629	9747.80204765186
TCGA-C8-A1HE-01	2334.83061165769	1860.67901114521	4195.5096228029
TCGA-A8-A086-01	3518.188661788	1542.48925975286	5060.67792154086
TCGA-OL-A66I-01	3844.07938245671	6102.69394139921	9946.77332385591
TCGA-E2-A1IG-01	3573.06051478197	1782.33190530488	5355.39242008686
TCGA-AR-A24Q-01	3527.57713508219	3017.91156051678	6545.48869559896
TCGA-E2-A1B4-01	1728.21522288421	852.154158358626	2580.36938124283
TCGA-B6-A0IM-01	2672.37762200114	1416.11978882642	4088.49741082755
TCGA-C8-A12T-01	3553.7209533468	2173.36784843422	5727.08880178101
TCGA-A1-A0SK-01	-435.66529375027	-921.840662866797	-1357.50595661707
TCGA-D8-A147-01	1940.03120154387	2905.50372880593	4845.53493034981
TCGA-A8-A06P-01	4268.2976483025	2309.2452748765	6577.542923179
TCGA-BH-A0BA-11	4306.23741220485	3116.46760280139	7422.70501500623
TCGA-A8-A07J-01	5055.51381188347	4119.22391443703	9174.7377263205
TCGA-OL-A66L-01	3561.4440385666	3612.23989281919	7173.68393138579
TCGA-A2-A4S3-01	2032.63971027317	3006.97723086674	5039.61694113991
TCGA-AR-A5QM-01	3694.27135727955	3256.66692604226	6950.93828332181
TCGA-AR-A0TR-01	-263.904165398519	1217.61061100082	953.706445602297
TCGA-D8-A27V-01	3337.00720474257	1632.15747929607	4969.16468403864
TCGA-A2-A3XS-01	2273.61825547972	2729.92889026117	5003.54714574089
TCGA-BH-A0E1-11	1652.96084639376	1253.51620527501	2906.47705166877
TCGA-BH-A1EN-11	4627.14859271893	2993.97768573662	7621.12627845555
TCGA-A8-A07W-01	2793.0372125587	2507.29850658859	5300.33571914729
TCGA-EW-A424-01	2569.18661556177	756.224234162599	3325.41084972437
TCGA-A7-A0CJ-01	1325.76703012221	1408.23737151254	2734.00440163475
TCGA-E2-A158-11	5017.43746050977	2687.82862662901	7705.26608713878
TCGA-S3-AA12-01	1149.25025927559	810.520785576762	1959.77104485235
TCGA-A2-A04V-01	3375.78805165316	2123.1275793397	5498.91563099287
TCGA-AC-A2QJ-01	4001.48287564314	4875.42540633646	8876.9082819796
TCGA-A2-A0EV-01	3781.16139803209	3252.53565051222	7033.69704854431
TCGA-EW-A3U0-01	3942.10676524459	6039.12121796124	9981.22798320583
TCGA-E9-A228-01	1999.80154057494	1712.85580889681	3712.65734947175
TCGA-AO-A12C-01	3883.12348808022	1284.30777316316	5167.43126124337
TCGA-D8-A1XM-01	4255.67567511939	3562.54793563922	7818.22361075862
TCGA-AO-A125-01	-788.629245421456	340.55916607774	-448.070079343716
TCGA-BH-A0B2-01	4759.37022922016	4546.28739265826	9305.65762187842
TCGA-E2-A1IL-01	3102.95604511089	1121.76893035201	4224.7249754629
TCGA-E2-A150-01	3013.30764253539	3233.19309018791	6246.50073272329
TCGA-BH-A0BO-01	4459.90275122415	3470.72564863358	7930.62839985773
TCGA-AO-A0J8-01	2889.66155342592	2849.36434694758	5739.0259003735
TCGA-E2-A576-01	1700.3254570736	1521.05802521837	3221.38348229197
TCGA-3C-AALK-01	3544.65726193221	2351.98291038529	5896.6401723175
TCGA-AR-A1AT-01	3063.83914653155	4441.4795242657	7505.31867079725
TCGA-A2-A1G4-01	1467.00956340969	1671.52231670619	3138.53188011588
TCGA-BH-A1F0-01	4708.41887444465	5659.10178844473	10367.5206628894
TCGA-A2-A0CS-01	3011.33854132006	2250.64841667958	5261.98695799964
TCGA-EW-A2FR-01	4749.30949899365	2742.15582198334	7491.46532097699
TCGA-A8-A09X-01	4003.53565633991	4432.52108488121	8436.05674122111
TCGA-BH-A203-01	2770.40170062227	3204.58995836138	5974.99165898365
TCGA-A2-A1FX-01	3299.62623446924	2482.91276588161	5782.53900035085
TCGA-BH-A1EX-01	3907.97417205855	3036.35986522102	6944.33403727957
TCGA-HN-A2NL-01	580.22634950014	2247.44047458294	2827.66682408308
TCGA-E2-A15M-11	4695.9283259544	2619.84002321859	7315.76834917299
TCGA-BH-A0C3-11	2903.33403223396	1993.00717491811	4896.34120715207
TCGA-E9-A1N9-11	3256.43903653662	1344.52732352948	4600.96636006611
TCGA-A2-A0SY-01	4227.33388705417	3533.14137157469	7760.47525862885
TCGA-A2-A0YT-01	1918.10329812546	1735.4114248409	3653.51472296636
TCGA-E2-A1IO-01	4367.08868812571	2991.19028343104	7358.27897155675
TCGA-B6-A400-01	2774.16526640392	3037.18849864157	5811.35376504549
TCGA-B6-A0IK-01	2134.06171147326	2141.86225913883	4275.92397061209
TCGA-B6-A0IO-01	1005.28569427961	1725.45975590444	2730.74545018405
TCGA-BH-A1FM-01	3365.13066487029	1378.73160237433	4743.86226724463
TCGA-E2-A3DX-01	4802.52838705131	4788.65532681585	9591.18371386716
TCGA-D8-A1J8-01	3368.98002032173	3965.67722272736	7334.65724304909
TCGA-A8-A09B-01	2771.00109467909	1549.07473530926	4320.07582998835
TCGA-A8-A09Z-01	1921.70604754631	3530.90881650091	5452.61486404722
TCGA-B6-A0IG-01	1783.58915446968	1360.61992128722	3144.2090757569
TCGA-A7-A6VV-01	3713.52427458248	3219.652973226	6933.17724780848
TCGA-BH-A1F8-01	2618.99296768977	1530.91046280473	4149.90343049449
TCGA-A2-A0CV-01	3631.60607519629	3045.90549862183	6677.51157381812
TCGA-B6-A0WS-01	3691.87173033143	3837.28169391972	7529.15342425115
TCGA-OL-A5RZ-01	1024.01738006597	750.575494084415	1774.59287415039
TCGA-BH-A1EV-01	2862.26184828306	1023.63494139963	3885.89678968268
TCGA-AR-A0TU-01	755.167239396486	3217.0661309083	3972.23337030478
TCGA-EW-A1IX-01	3988.78080062538	2342.76278225682	6331.54358288221
TCGA-E2-A15K-01	2712.37466135039	3550.01493424514	6262.38959559554
TCGA-GI-A2C8-11	2879.12558044491	805.849615425935	3684.97519587084
TCGA-AR-A1AR-01	4065.97282707134	4620.27632267753	8686.24914974887
TCGA-E9-A1R2-01	2671.49528276962	2108.39855798372	4779.89384075334
TCGA-E2-A1B6-01	2143.59985984963	6383.14319693582	8526.74305678545
TCGA-AC-A5XS-01	3463.41279692791	4080.41802877654	7543.83082570444
TCGA-AQ-A1H2-01	1663.03723821669	1891.93911136613	3554.97634958282
TCGA-AR-A1AO-01	5098.23748410823	6152.23742880867	11250.4749129169
TCGA-E2-A15H-01	2186.19327606484	1145.74480370305	3331.93807976789
TCGA-B6-A0WZ-01	1860.52258216842	788.262868169832	2648.78545033825
TCGA-GM-A2DD-01	4319.63310685843	5384.0988193772	9703.73192623563
TCGA-AR-A1AV-01	2538.14419236442	1541.72038775052	4079.86458011495
TCGA-C8-A12P-01	3525.58918719061	2593.3878878342	6118.97707502481
TCGA-AN-A0XN-01	5047.42809877073	3699.86902597935	8747.29712475008
TCGA-AN-A0AL-01	3613.56477336279	3616.47103396375	7230.03580732655
TCGA-C8-A12X-01	2142.3054157985	1861.70709799311	4004.01251379162
TCGA-BH-A0DP-11	2716.36039068793	1503.30836459588	4219.66875528382
TCGA-AO-A03T-01	1571.42693233425	2338.20644016325	3909.6333724975
TCGA-GI-A2C9-01	2587.28983235505	2301.36259303466	4888.6524253897
TCGA-BH-A1FU-01	4191.70496471536	3136.72540939038	7328.43037410574
TCGA-E9-A226-01	3350.01845891546	1257.14289792233	4607.16135683779
TCGA-A8-A095-01	2606.7015229334	1810.97909435648	4417.68061728988
TCGA-E2-A2P6-01	2126.7514413663	2047.96233204406	4174.71377341036
TCGA-E2-A158-01	-163.745651623364	639.072165918112	475.326514294747
TCGA-C8-A137-01	2123.79029954162	390.673764877072	2514.46406441869
TCGA-BH-A0DD-01	1953.98367403662	1572.82058046083	3526.80425449745
TCGA-A2-A259-01	3473.81381020409	2988.62908886375	6462.44289906784
TCGA-BH-A0BV-11	3360.80205692973	792.577306285772	4153.3793632155
TCGA-BH-A0RX-01	4283.43562493712	5311.49544520682	9594.93107014394
TCGA-E9-A1RA-01	2653.31814228538	2127.19192757402	4780.51006985939
TCGA-EW-A1PA-01	2604.2470321167	1947.57039242544	4551.81742454214
TCGA-A8-A07R-01	938.723724908592	1104.63580412725	2043.35952903584
TCGA-C8-A8HQ-01	3757.47123224269	3279.88460786439	7037.35584010707
TCGA-E9-A24A-01	4007.45315391053	3475.05244365361	7482.50559756414
TCGA-BH-A204-01	2441.74484272619	559.278102358947	3001.02294508513
TCGA-A2-A0EN-01	4835.40870101252	5106.95315899179	9942.36186000431
TCGA-B6-A40B-01	2659.62770017481	1792.65205217947	4452.27975235428
TCGA-A8-A094-01	3301.08874795227	4107.48973330919	7408.57848126146
TCGA-A2-A0D1-01	1423.83734789559	659.062709267087	2082.90005716267
TCGA-A7-A13F-11	4414.38176794073	2584.8525513438	6999.23431928453
TCGA-PL-A8LV-01	1933.15684775496	2975.88727246231	4909.04412021728
TCGA-AN-A0FD-01	3664.20765937627	2365.48939213284	6029.6970515091
TCGA-A7-A0CD-01	2168.16095931098	905.411107673668	3073.57206698465
TCGA-A1-A0SD-01	3690.36712432302	2181.53471745246	5871.90184177548
TCGA-BH-A0BJ-01	3650.24129700087	2620.45667287677	6270.69796987764
TCGA-A8-A08J-01	3291.7509544864	2215.01677997647	5506.76773446287
TCGA-E2-A1IN-01	3812.45817967718	1554.21220894667	5366.67038862384
TCGA-BH-A0BD-01	3526.21472017979	3367.05778799654	6893.27250817633
TCGA-BH-A18U-01	2901.40477926414	2276.10042289357	5177.50520215771
TCGA-A1-A0SM-01	3582.74922243525	2263.27436216325	5846.0235845985
TCGA-A8-A09I-01	2985.4958166029	3346.01551077681	6331.51132737971
TCGA-D8-A1JF-01	3438.25533674575	2362.85134806517	5801.10668481092
TCGA-E9-A5UP-01	-356.348220006093	1668.04627826587	1311.69805825977
TCGA-E2-A1IH-01	4896.16634399165	4894.91219084794	9791.07853483959
TCGA-PE-A5DD-01	3144.15226215265	2783.08287340316	5927.23513555581
TCGA-AO-A03N-01	2542.8757066161	1233.85806666001	3776.73377327611
TCGA-AR-A1AH-01	1211.97101849246	581.015092716747	1792.98611120921
TCGA-AO-A0JI-01	1054.98759746019	1132.77148625894	2187.75908371914
TCGA-OL-A97C-01	2720.14413803815	2532.98134757265	5253.12548561081
TCGA-AR-A250-01	4296.13197034802	3129.71073862599	7425.84270897401
TCGA-BH-A0HQ-01	3085.75633508441	1500.83250850553	4586.58884358995
TCGA-JL-A3YW-01	4756.76308271801	4437.65763188084	9194.42071459885
TCGA-AC-A3YI-01	4056.49427278131	2726.39050393838	6782.88477671969
TCGA-C8-A12U-01	539.855481129429	2726.4928731767	3266.34835430613
TCGA-AO-A0JL-01	1909.63638488657	1172.43074355734	3082.06712844391
TCGA-AO-A0JF-01	4966.99735426553	3441.72657593118	8408.7239301967
TCGA-BH-A1F8-11	4104.58252815821	2263.10885254832	6367.69138070652
TCGA-EW-A1P6-01	2966.90269830508	1252.85282721379	4219.75552551887
TCGA-A2-A3XZ-01	2228.75885088072	4639.98221882807	6868.74106970879
TCGA-BH-A0C1-01	3359.12395113373	2872.17556034626	6231.29951147998
TCGA-BH-A0AV-01	4135.93128191714	2474.59753552641	6610.52881744356
TCGA-D8-A1JD-01	3993.4603502596	2844.06585725298	6837.52620751258
TCGA-A2-A4RW-01	3272.07961012202	2239.41910923141	5511.49871935344
TCGA-AC-A2FO-01	4188.68192964112	4184.5944700569	8373.27639969801
TCGA-AR-A2LN-01	4563.54120231941	2943.82256777464	7507.36377009405
TCGA-E2-A1BD-01	2559.29475022762	1361.55675128745	3920.85150151507
TCGA-BH-A18J-11	3340.93860535443	2159.40773598078	5500.34634133521
TCGA-S3-AA14-01	3307.38002524893	1312.67139012171	4620.05141537064
TCGA-A8-A07L-01	2347.88110485432	761.172397222064	3109.05350207638
TCGA-LL-A5YN-01	2458.77545468587	5533.11027674106	7991.88573142693
TCGA-AR-A24R-01	2697.01598014939	2519.42459129703	5216.44057144642
TCGA-BH-A0DH-01	2294.96452092765	2145.36159261256	4440.32611354021
TCGA-D8-A1XT-01	4079.80031860746	2971.81295162882	7051.61327023628
TCGA-EW-A1IY-01	4087.98362080816	4079.34679416818	8167.33041497634
TCGA-A7-A4SE-01	3321.32454492138	2087.56222557199	5408.88677049337
TCGA-A2-A1FW-01	2616.08458978275	1246.21854238348	3862.30313216623
TCGA-E2-A155-01	1145.28315708661	441.358081057786	1586.6412381444
TCGA-B6-A3ZX-01	2518.3087437617	5740.08205780372	8258.39080156542
TCGA-EW-A1PB-01	2181.53252528073	5684.51923422011	7866.05175950083
TCGA-A7-A425-01	3398.32673002833	3036.94189484935	6435.26862487768
TCGA-LL-A9Q3-01	2485.24133355579	2846.94579470675	5332.18712826254
TCGA-AN-A0FJ-01	2394.67724478399	1486.72854715955	3881.40579194354
TCGA-AN-A03Y-01	2143.28498419769	2234.91919418715	4378.20417838484
TCGA-E2-A15M-01	5129.82523391344	4864.81242464049	9994.63765855393
TCGA-OL-A66J-01	3458.74016897288	2145.19021630159	5603.93038527447
TCGA-AN-A04D-01	33.0714032949138	-31.9347502219042	1.13665307300961
TCGA-A8-A08I-01	2169.15006859798	5133.00225783414	7302.15232643212
TCGA-B6-A40C-01	3386.13809601087	2444.81274541232	5830.95084142319
TCGA-A8-A08F-01	3556.86742054242	3976.62881936451	7533.49623990693
TCGA-BH-A0B3-01	3172.14915798878	3742.1697421127	6914.31890010147
TCGA-AO-A12G-01	3345.05336283688	2126.98189703937	5472.03525987625
TCGA-AC-A6IX-06	2290.59598483493	4570.89048266998	6861.48646750491
TCGA-BH-A1FJ-11	4616.71153460838	2598.74586839639	7215.45740300477
TCGA-AQ-A04J-01	3882.47199387261	4665.16898994396	8547.64098381657
TCGA-C8-A1HM-01	2048.07031672742	5145.55322417454	7193.62354090196
TCGA-A2-A3XX-01	2163.29940898059	2691.08052707139	4854.37993605198
TCGA-BH-A203-11	3217.40751018295	1577.8923350042	4795.29984518714
TCGA-EW-A1P1-01	5093.38740554163	4018.40898044206	9111.79638598369
TCGA-A2-A0YM-01	2400.04542723557	3334.73199730387	5734.77742453944
TCGA-E9-A3X8-01	3633.06536450208	3890.22328744359	7523.28865194567
TCGA-A8-A08Z-01	4736.81999107325	3504.59743414175	8241.417425215
TCGA-D8-A27F-01	2929.95924746923	1793.69824417041	4723.65749163964
TCGA-AN-A041-01	3467.96677989445	1865.42471634129	5333.39149623574
TCGA-AR-A0U3-01	1312.10236589408	1678.11653831804	2990.21890421212
TCGA-A2-A0CL-01	4601.41108161333	6212.41629810824	10813.8273797216
TCGA-LL-A5YP-01	4092.02923238389	3094.56569269277	7186.59492507667
TCGA-AC-A3EH-01	2352.02387788093	1912.77353612347	4264.7974140044
TCGA-AN-A04C-01	1529.79592648584	2071.6503913454	3601.44631783124
TCGA-E9-A1RC-01	1775.19492766204	401.059648582821	2176.25457624486
TCGA-AC-A2FK-01	2970.78982121853	2392.87605199502	5363.66587321354
TCGA-D8-A1XB-01	3529.92578748612	1250.45506731944	4780.38085480556
TCGA-A2-A0D3-01	1617.87343443951	2182.06258859807	3799.93602303758
TCGA-E2-A152-01	3774.12453192588	2276.32505076253	6050.44958268841
TCGA-GM-A3NY-01	2174.05693369674	1691.01000969905	3865.06694339579
TCGA-AC-A2B8-01	4344.9131786526	3417.06862590633	7761.98180455894
TCGA-E2-A1B0-01	3291.79521034142	2881.27247065269	6173.06768099412
TCGA-BH-A1EU-01	4774.47568890104	4500.57878011781	9275.05446901885
TCGA-E2-A1L7-11	3788.29947882171	3222.71946236456	7011.01894118626
TCGA-AR-A1AK-01	4068.82763515066	4219.90558288334	8288.73321803401
TCGA-E9-A2JS-01	2363.71721962249	1411.61478448493	3775.33200410742
TCGA-GM-A5PV-01	900.940391169051	2192.10365315465	3093.04404432371
TCGA-BH-A1F6-11	5211.7034738895	2826.48173870897	8038.18521259847
TCGA-AQ-A54O-01	1568.3481704062	2158.18863894663	3726.53680935283
TCGA-AC-A6IX-01	4075.20607612135	2980.17470529956	7055.38078142091
TCGA-C8-A1HK-01	1626.96948919616	1610.01957294007	3236.98906213623
TCGA-AN-A0FL-01	971.548704858587	931.831147355809	1903.3798522144
TCGA-BH-A1FN-01	2690.87408666011	1613.63303172656	4304.50711838667
TCGA-A2-A25E-01	2373.9815908482	1408.18312841075	3782.16471925895
TCGA-A2-A0YC-01	3351.44336013175	2430.39835897007	5781.84171910182
TCGA-A8-A09V-01	3016.48228346138	837.522078538757	3854.00436200014
TCGA-A2-A0CT-01	1731.67675162313	1197.40485827542	2929.08160989856
TCGA-E9-A22E-01	5263.57350727244	3403.68297026702	8667.25647753946
TCGA-BH-A18Q-01	2262.08475154305	2730.62581507821	4992.71056662126
TCGA-A2-A1FV-01	2271.39474415312	203.917143896513	2475.31188804963
TCGA-AO-A03L-01	3412.57328837647	2640.58206232491	6053.15535070138
TCGA-E2-A15E-06	1067.17580321883	2378.78310576398	3445.9589089828
TCGA-BH-A1ES-06	582.317698456101	735.245226834103	1317.5629252902
TCGA-B6-A0WV-01	724.516577723098	-290.480934974439	434.035642748659
TCGA-AN-A0XW-01	4836.15044249649	4500.51437159467	9336.66481409116
TCGA-AC-A23G-01	5081.66409985486	3303.06746749269	8384.73156734755
TCGA-AC-A3QQ-01	2399.93594285146	2849.79013879017	5249.72608164163
TCGA-EW-A1P8-01	2573.45891484478	3786.86586792117	6360.32478276596
TCGA-B6-A0I2-01	1348.41468869229	4780.52317928433	6128.93786797662
TCGA-A2-A0CX-01	3887.26823079529	3181.84895185302	7069.11718264831
TCGA-B6-A0RI-01	3285.77084891218	2000.73904686875	5286.50989578093
TCGA-B6-A0WX-01	3773.41216067384	2904.23340770244	6677.64556837628
TCGA-BH-A42U-01	3336.55150438979	3581.89268273446	6918.44418712425
TCGA-A8-A09G-01	2407.7424178072	3264.42012881707	5672.16254662427
TCGA-C8-A26W-01	3260.53027860827	3237.86803043468	6498.39830904294
TCGA-E2-A1LH-11	1266.00057081359	2029.77006049686	3295.77063131046
TCGA-AO-A03M-01	2723.56459021664	4003.13949999916	6726.7040902158
TCGA-E2-A1LB-01	2637.04354435957	1454.08589938811	4091.12944374767
TCGA-BH-A0DX-01	4391.86985858201	3565.16937662327	7957.03923520527
TCGA-AC-A6NO-01	1750.71691622024	993.7728249968	2744.48974121704
TCGA-EW-A1J5-01	3110.26777348134	4108.30764558106	7218.5754190624
TCGA-AN-A0XV-01	3477.45667607082	2341.70460469309	5819.1612807639
TCGA-BH-A1F5-01	2206.83355740673	852.08409985267	3058.9176572594
TCGA-A8-A07I-01	3907.06419334049	2915.79958003226	6822.86377337275
TCGA-C8-A12W-01	3798.19309654974	2768.0547703567	6566.24786690644
TCGA-AC-A8OQ-01	3687.20659790265	3944.91472282787	7632.12132073051
TCGA-A7-A4SF-01	1699.79851524573	1950.24031667037	3650.0388319161
TCGA-BH-A0BZ-11	4820.90161056371	2961.00972307483	7781.91133363854
TCGA-EW-A6SC-01	3772.22220715219	2740.26713930452	6512.48934645671
